ID,KEY,Q,A,CE,USD,GAS,nuc,ren,ND1,ND2,RD1,GD1,MDL,MDH,state,GN,GR,GND1,GND2,GRD2
17,6859687,5,2,1,100,40,30,20,30,0,0,0,0,0,1,1200,800,1200,0,0
17,6859687,6,1,0,110,0,30,10,30,0,0,0,0,0,1,0,0,0,0,0
17,6859687,6,2,1,100,20,10,0,10,0,0,0,0,0,1,200,0,200,0,0
17,6859687,7,1,0,110,40,20,0,20,0,0,0,0,0,1,800,0,800,0,0
17,6859687,7,2,1,90,20,30,30,30,0,0,0,0,0,1,600,600,600,0,0
17,6859687,8,1,1,100,60,0,10,0,0,0,0,0,0,1,0,600,0,0,0
17,6859687,8,2,0,120,20,20,10,20,0,0,0,0,0,1,400,200,400,0,0
18,6859929,1,1,0,110,20,0,20,0,0,0,0,0,110,1,0,400,0,0,0
18,6859929,1,2,1,120,60,30,0,30,0,0,0,0,120,1,1800,0,1800,0,0
18,6859929,2,1,0,90,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0
18,6859929,2,2,1,90,60,20,20,20,0,0,0,0,90,1,1200,1200,1200,0,0
18,6859929,3,1,0,100,0,20,30,20,0,0,0,0,100,1,0,0,0,0,0
18,6859929,3,2,1,120,0,10,20,10,0,0,0,0,120,1,0,0,0,0,0
18,6859929,4,1,0,110,60,10,30,10,0,0,0,0,110,1,600,1800,600,0,0
18,6859929,4,2,1,90,40,10,10,10,0,0,0,0,90,1,400,400,400,0,0
18,6859929,5,1,0,120,40,0,30,0,0,0,0,0,120,1,0,1200,0,0,0
18,6859929,5,2,1,100,40,30,20,30,0,0,0,0,100,1,1200,800,1200,0,0
18,6859929,6,1,0,110,0,30,10,30,0,0,0,0,110,1,0,0,0,0,0
18,6859929,6,2,1,100,20,10,0,10,0,0,0,0,100,1,200,0,200,0,0
18,6859929,7,1,0,110,40,20,0,20,0,0,0,0,110,1,800,0,800,0,0
18,6859929,7,2,1,90,20,30,30,30,0,0,0,0,90,1,600,600,600,0,0
18,6859929,8,1,0,100,60,0,10,0,0,0,0,0,100,1,0,600,0,0,0
18,6859929,8,2,1,120,20,20,10,20,0,0,0,0,120,1,400,200,400,0,0
19,6860986,1,1,0,110,20,0,20,0,0,0,0,110,0,1,0,400,0,0,0
19,6860986,1,2,1,120,60,30,0,30,0,0,0,120,0,1,1800,0,1800,0,0
19,6860986,2,1,0,90,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0
19,6860986,2,2,1,90,60,20,20,20,0,0,0,90,0,1,1200,1200,1200,0,0
19,6860986,3,1,1,100,0,20,30,20,0,0,0,100,0,1,0,0,0,0,0
19,6860986,3,2,0,120,0,10,20,10,0,0,0,120,0,1,0,0,0,0,0
19,6860986,4,1,0,110,60,10,30,10,0,0,0,110,0,1,600,1800,600,0,0
19,6860986,4,2,1,90,40,10,10,10,0,0,0,90,0,1,400,400,400,0,0
19,6860986,5,1,0,120,40,0,30,0,0,0,0,120,0,1,0,1200,0,0,0
19,6860986,5,2,1,100,40,30,20,30,0,0,0,100,0,1,1200,800,1200,0,0
19,6860986,6,1,1,110,0,30,10,30,0,0,0,110,0,1,0,0,0,0,0
19,6860986,6,2,0,100,20,10,0,10,0,0,0,100,0,1,200,0,200,0,0
19,6860986,7,1,0,110,40,20,0,20,0,0,0,110,0,1,800,0,800,0,0
19,6860986,7,2,1,90,20,30,30,30,0,0,0,90,0,1,600,600,600,0,0
19,6860986,8,1,0,100,60,0,10,0,0,0,0,100,0,1,0,600,0,0,0
19,6860986,8,2,1,120,20,20,10,20,0,0,0,120,0,1,400,200,400,0,0
20,6885246,1,1,0,110,20,0,20,0,0,0,0,0,0,1,0,400,0,0,0
20,6885246,1,2,1,120,60,30,0,30,0,0,0,0,0,1,1800,0,1800,0,0
20,6885246,2,1,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
